Process count: 16
Iteration: 1 | Clusters found so far: (0, 17, 36, 41), (1,), (2, 5, 40), (3, 13, 28), (4, 16, 24, 26, 27, 49), (6, 19, 42), (7,), (8,), (9, 12, 20, 34), (10,), (11, 22), (14, 39), (15,), (18,), (21, 23, 45, 50), (25,), (29, 37), (30, 31, 44, 46), (32,), (33,), (35,), (38,), (43,), (47,), (48,) | Number: 25 | Elapsed time: 0:00:00.061823
Iteration: 29 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:01.842269
Iteration: 30 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:01.903430
Iteration: 31 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:01.965117
Iteration: 32 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.030960
Iteration: 33 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.096600
Iteration: 34 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.163619
Iteration: 35 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.230629
Iteration: 36 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.300704
Iteration: 37 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.366280
Iteration: 38 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.430531
